_merge_key,stop_name,boardings,alightings,passengers,route_count,lat,lon,district,total_riders,boardings_per_route,hourly_pattern_boardings,morning_boardings,evening_boardings,peak_hour,peak_hour_label,morning_concentration,evening_concentration,boarding_alighting_diff,boarding_alighting_imbalance,stop_type
name:동화프라임빌|,동화프라임빌,16226,4978,4978,,,,,21204,,63.0,11.0,18.0,19.0,19시,17.46031746031746,28.57142857142857,11248,0.5304659498207885,퇴근형
name:두류3동파출소건너|,두류3동파출소건너,40739,4647,4647,1.0,35.85382167,128.55741,달서구,45386,40739.0,1360.0,249.0,388.0,15.0,15시,18.308823529411764,28.52941176470588,36092,0.7952231965804433,퇴근형
name:두류3동파출소앞|,두류3동파출소앞,21120,10117,10117,1.0,35.85392,128.5577167,달서구,31237,21120.0,702.0,118.0,137.0,11.0,11시,16.80911680911681,19.515669515669515,11003,0.3522425328936838,생활형
name:두류공원(야외음악당건너)|,두류공원(야외음악당건너),24284,4657,4657,1.0,35.85151,128.5543083,달서구,28941,24284.0,794.0,102.0,245.0,21.0,21시,12.846347607052897,30.856423173803528,19627,0.6781728343872016,퇴근형
name:두류공원(야외음악당앞)|,두류공원(야외음악당앞),24285,7363,7363,1.0,35.85177,128.5549,달서구,31648,24285.0,791.0,115.0,212.0,21.0,21시,14.538558786346398,26.801517067003793,16922,0.5346941354903944,퇴근형
name:두류공원2.28자유광장건너|,두류공원2.28자유광장건너,6312,4694,4694,4.0,35.85202667,128.563165,달서구,11006,1578.0,230.0,12.0,92.0,18.0,18시,5.217391304347826,40.0,1618,0.14701072142467744,퇴근형
name:두류공원2.28자유광장앞|,두류공원2.28자유광장앞,4237,10898,10898,4.0,35.85155333,128.56359,달서구,15135,1059.25,154.0,3.0,71.0,18.0,18시,1.948051948051948,46.103896103896105,-6661,0.4401057152296003,퇴근형
name:두류공원네거리1|,두류공원네거리1,257690,40124,40124,4.0,35.84804307,128.5661984,달서구,297814,64422.5,9325.0,1566.0,2186.0,16.0,16시,16.793565683646115,23.44235924932976,217566,0.7305432249659183,생활형
name:두류공원네거리2|,두류공원네거리2,88105,79100,79100,4.0,35.84784833,128.566025,달서구,167205,22026.25,3069.0,379.0,687.0,12.0,12시,12.34929944607364,22.385141739980448,9005,0.053856044974731614,생활형
name:두류도서관앞|,두류도서관앞,157165,76041,76041,4.0,35.8533307,128.5610001,달서구,233206,39291.25,5339.0,264.0,1903.0,21.0,21시,4.944746207154898,35.64337890990822,81124,0.3478641201341303,퇴근형
name:두류보성맨션건너|,두류보성맨션건너,131640,15961,15961,3.0,35.85818333,128.5652283,달서구,147601,43880.0,4586.0,1016.0,1222.0,8.0,8시,22.154382904491932,26.64631487134758,115679,0.7837277525220019,퇴근형
name:두류보성맨션앞|,두류보성맨션앞,80701,73911,73911,3.0,35.85801333,128.565295,달서구,154612,26900.333333333332,2784.0,875.0,502.0,7.0,7시,31.429597701149426,18.031609195402297,6790,0.04391638423925698,출근형
name:두류수영장건너|,두류수영장건너,376641,123130,123130,8.0,35.84544333,128.5645733,남구,499771,47080.125,12952.0,1708.0,3108.0,15.0,15시,13.187152563310686,23.99629400864731,253511,0.5072543224796957,생활형
name:두류수영장앞|,두류수영장앞,366923,110631,110631,8.0,35.84576,128.56482,달서구,477554,45865.375,13060.0,1369.0,3400.0,15.0,15시,10.48238897396631,26.033690658499236,256292,0.5366764805655486,퇴근형
name:두류스타힐스앞|,두류스타힐스앞,16915,3625,3625,,,,,20540,,13386.0,3245.0,3135.0,8.0,8시,24.24174510682803,23.419991035410128,13290,0.6470301850048685,생활형
name:두류역(달성고등학교건너)|,두류역(달성고등학교건너),428402,125664,125664,7.0,35.85685167,128.5551917,달서구,554066,61200.28571428572,15016.0,2335.0,3450.0,16.0,16시,15.550079914757593,22.975492807671817,302738,0.5463933899571531,생활형
name:두류역(달성고등학교앞)|,두류역(달성고등학교앞),741954,256364,256364,9.0,35.85710368,128.5547495,서구,998318,82439.33333333333,28305.0,3492.0,8303.0,16.0,16시,12.337042925278219,29.334039922275217,485590,0.4864081384889384,퇴근형
name:두류정수사업소건너|,두류정수사업소건너,394764,37752,37752,5.0,35.851415,128.5480633,달서구,432516,78952.8,14133.0,2042.0,4271.0,18.0,18시,14.448453972971059,30.220052359725464,357012,0.8254307355103626,퇴근형
name:두류정수사업소앞|,두류정수사업소앞,62978,228417,228417,5.0,35.8509949,128.5478947,달서구,291395,12595.6,2468.0,469.0,601.0,16.0,16시,19.003241491085898,24.351701782820097,-165439,0.5677482455086738,생활형
name:두류파출소건너|,두류파출소건너,12332,4711,4711,1.0,35.85679833,128.5652033,달서구,17043,12332.0,416.0,125.0,111.0,8.0,8시,30.048076923076923,26.682692307692307,7621,0.4471630581470398,출퇴근형
name:두류파출소앞|,두류파출소앞,8990,7812,7812,1.0,35.85648167,128.5645033,달서구,16802,8990.0,297.0,47.0,83.0,7.0,7시,15.824915824915825,27.946127946127948,1178,0.07011070110701106,퇴근형
name:두리봉네거리1|,두리봉네거리1,88070,298747,298747,7.0,35.83898718,128.5584264,달서구,386817,12581.42857142857,3414.0,411.0,854.0,15.0,15시,12.038664323374341,25.014645577035736,-210677,0.5446425570747925,퇴근형
name:두리봉네거리2|,두리봉네거리2,173429,52482,52482,7.0,35.83921333,128.5588033,남구,225911,24775.571428571428,6354.0,1061.0,1748.0,18.0,18시,16.69814290210891,27.51022977651873,120947,0.5353745501547069,퇴근형
name:두리봉터널입구|,두리봉터널입구,9351,2288,2288,4.0,35.84705402,128.6489921,수성구,11639,2337.75,286.0,12.0,55.0,16.0,16시,4.195804195804196,19.230769230769234,7063,0.606839075521952,생활형
name:두리봉터널입구건너|,두리봉터널입구건너,34796,758,758,4.0,35.84641947,128.6499526,수성구,35554,8699.0,1133.0,285.0,127.0,16.0,16시,25.154457193292146,11.20917917034422,34038,0.9573606345277605,출근형
name:두리봉터널종점|,두리봉터널종점,5259,6655,6655,4.0,35.84476667,128.6420067,수성구,11914,1314.75,147.0,111.0,5.0,8.0,8시,75.51020408163265,3.4013605442176873,-1396,0.11717307369481282,출근형
name:두리봉터널종점건너|,두리봉터널종점건너,3060,702,702,4.0,35.84367833,128.6424217,수성구,3762,765.0,76.0,34.0,11.0,8.0,8시,44.73684210526316,14.473684210526317,2358,0.6267942583732058,출근형
name:두산동행정복지센터건너|,두산동행정복지센터건너,36387,32216,32216,2.0,35.83661735,128.6166174,수성구,68603,18193.5,1203.0,255.0,276.0,18.0,18시,21.197007481296758,22.942643391521198,4171,0.06079909041878635,생활형
name:두산동행정복지센터앞|,두산동행정복지센터앞,122497,12899,12899,3.0,35.8362584,128.616891,수성구,135396,40832.333333333336,4086.0,1119.0,809.0,8.0,8시,27.38619676945668,19.799314733235438,109598,0.8094626133711483,출근형
name:두산스포츠건너|,두산스포츠건너,42520,7166,7166,2.0,35.82627,128.62556,수성구,49686,21260.0,1462.0,313.0,384.0,8.0,8시,21.409028727770178,26.265389876880985,35354,0.7115485247353379,퇴근형
name:두성파크아파트건너|,두성파크아파트건너,117969,47076,47076,14.0,35.9156689,128.5483498,북구,165045,8426.357142857143,4065.0,1205.0,676.0,8.0,8시,29.643296432964327,16.629766297662975,70893,0.4295373988912115,출근형
name:두성파크아파트앞|,두성파크아파트앞,75208,172239,172239,11.0,35.915395,128.5485433,북구,247447,6837.090909090909,2929.0,692.0,715.0,8.0,8시,23.625810856947762,24.411061795834758,-97031,0.3921284153778385,생활형
name:두천마을건너|,두천마을건너,1077,6,6,1.0,35.933975,128.4610883,달성군,1083,1077.0,32.0,0.0,0.0,11.0,11시,0.0,0.0,1071,0.9889196675900277,저이용형
name:두천마을입구|,두천마을입구,3,21,21,1.0,35.93402333,128.4609767,달성군,24,3.0,0.0,0.0,0.0,5.0,5시,,,-18,0.75,저이용형
name:둔산동|,둔산동,8359,17,17,1.0,35.8974342,128.6734149,동구,8376,8359.0,265.0,90.0,23.0,10.0,10시,33.9622641509434,8.679245283018867,8342,0.9959407831900668,출근형
name:득성리마을회관|,득성리마을회관,2989,2184,2184,,,,,5173,,29.0,0.0,2.0,12.0,12시,0.0,6.896551724137931,805,0.15561569688768606,생활형
name:들안길네거리1|,들안길네거리1,84657,8591,8591,2.0,35.84157858,128.6168887,수성구,93248,42328.5,3320.0,942.0,691.0,8.0,8시,28.373493975903614,20.813253012048193,76066,0.8157386753603294,출근형
name:들안길네거리2|,들안길네거리2,21637,25321,25321,2.0,35.84141833,128.61665,수성구,46958,10818.5,740.0,180.0,190.0,8.0,8시,24.324324324324326,25.675675675675674,-3684,0.07845308573618978,퇴근형
name:들안길네거리3|,들안길네거리3,23009,20112,20112,2.0,35.8393445,128.6166139,수성구,43121,11504.5,827.0,137.0,193.0,16.0,16시,16.56590084643289,23.337363966142686,2897,0.06718304306486399,생활형
name:들안길네거리4|,들안길네거리4,57100,12800,12800,3.0,35.83934072,128.6168906,수성구,69900,19033.333333333332,2023.0,563.0,378.0,8.0,8시,27.82995551161641,18.685121107266436,44300,0.6337625178826896,출근형
name:들안길초등학교건너|,들안길초등학교건너,97393,32082,32082,3.0,35.84045675,128.6177736,수성구,129475,32464.333333333332,3358.0,573.0,797.0,18.0,18시,17.06372840976772,23.734365693865396,65311,0.5044294265302182,생활형
name:들안길초등학교앞|,들안길초등학교앞,91872,60198,60198,3.0,35.84020038,128.6175944,수성구,152070,30624.0,3492.0,450.0,902.0,15.0,15시,12.886597938144329,25.83046964490264,31674,0.20828565792069442,퇴근형
name:럭키아파트건너|,럭키아파트건너,2765,5229,5229,2.0,35.94017667,128.556795,북구,7994,1382.5,47.0,29.0,0.0,8.0,8시,61.702127659574465,0.0,-2464,0.30823117338003503,출근형
name:럭키아파트앞|,럭키아파트앞,18435,747,747,2.0,35.940015,128.5566333,북구,19182,9217.5,602.0,270.0,66.0,7.0,7시,44.85049833887043,10.96345514950166,17688,0.9221144823271817,출근형
name:롯데백화점상인점건너|,롯데백화점상인점건너,130974,91004,91004,4.0,35.81945833,128.5393083,달서구,221978,32743.5,4640.0,584.0,1213.0,16.0,16시,12.586206896551724,26.142241379310345,39970,0.18006288911513754,퇴근형
name:롯데시네마|,롯데시네마,12722,24879,24879,,,,,37601,,299.0,53.0,80.0,12.0,12시,17.725752508361204,26.755852842809364,-12157,0.3233158692587963,퇴근형
name:롯데캐슬그랜드|,롯데캐슬그랜드,25134,27984,27984,2.0,35.85200167,128.52718,달서구,53118,12567.0,826.0,169.0,220.0,18.0,18시,20.46004842615012,26.634382566585955,-2850,0.053654128543996385,퇴근형
name:룸비니유치원건너|,룸비니유치원건너,49687,7222,7222,3.0,35.83528167,128.5740483,남구,56909,16562.333333333332,1655.0,351.0,291.0,13.0,13시,21.20845921450151,17.583081570996978,42465,0.7461912878455077,생활형
name:룸비니유치원앞|,룸비니유치원앞,25517,9409,9409,3.0,35.83527833,128.5741467,남구,34926,8505.666666666666,868.0,286.0,121.0,7.0,7시,32.94930875576037,13.940092165898617,16108,0.4612036877970566,출근형
name:마늘유통센터건너|,마늘유통센터건너,35268,1044,1044,,,,,36312,,590.0,19.0,317.0,17.0,17시,3.2203389830508473,53.72881355932203,34224,0.9424983476536682,퇴근형
name:마비정길1|,마비정길1,8,45,45,1.0,35.78575667,128.5239367,달성군,53,8.0,0.0,0.0,0.0,5.0,5시,,,-37,0.6981132075471698,저이용형
name:마비정길2|,마비정길2,57,4,4,1.0,35.785705,128.5240933,달성군,61,57.0,0.0,0.0,0.0,5.0,5시,,,53,0.8688524590163934,저이용형
name:마비정벽화마을(종점)|,마비정벽화마을(종점),5783,1555,1555,1.0,35.78000638,128.5413334,달성군,7338,5783.0,178.0,27.0,20.0,12.0,12시,15.168539325842698,11.235955056179774,4228,0.5761787953120742,생활형
name:마비정삼거리1|,마비정삼거리1,13,43,43,1.0,35.78257833,128.5293783,달성군,56,13.0,0.0,0.0,0.0,5.0,5시,,,-30,0.5357142857142857,저이용형
name:마비정삼거리2|,마비정삼거리2,241,2,2,1.0,35.78259333,128.529545,달성군,243,241.0,0.0,0.0,0.0,5.0,5시,,,239,0.9835390946502057,저이용형
name:마시1리 건너|,마시1리 건너,27,0,0,1.0,36.11243167,128.6156183,군위군,27,27.0,0.0,0.0,0.0,5.0,5시,,,27,1.0,저이용형
name:마시1리 입구 건너|,마시1리 입구 건너,26,2,2,1.0,36.11827,128.62347,군위군,28,26.0,0.0,0.0,0.0,5.0,5시,,,24,0.8571428571428571,저이용형
name:마시1리 입구|,마시1리 입구,5,18,18,1.0,36.11683333,128.6195833,군위군,23,5.0,0.0,0.0,0.0,5.0,5시,,,-13,0.5652173913043478,저이용형
name:마시1리|,마시1리,1019,218,218,4.0,36.11838833,128.623775,군위군,1237,254.75,0.0,0.0,0.0,5.0,5시,,,801,0.6475343573160873,저이용형
name:마시리|,마시리,719,33,33,1.0,36.110108335,128.6327925,군위군,752,719.0,12.0,6.0,0.0,7.0,7시,50.0,0.0,686,0.9122340425531915,저이용형
name:마위지근린공원 건너|,마위지근린공원 건너,20,129,129,,,,,149,,0.0,0.0,0.0,5.0,5시,,,-109,0.7315436241610739,저이용형
name:마위지근린공원|,마위지근린공원,124827,2189,2189,,,,,127016,,4215.0,1216.0,827.0,7.0,7시,28.849347568208778,19.620403321470935,122638,0.9655319014927253,출근형
name:만경관건너|,만경관건너,135299,107408,107408,4.0,35.87045333,128.5905233,중구,242707,33824.75,5041.0,525.0,1680.0,17.0,17시,10.414600277722673,33.32672088871256,27891,0.11491633945456868,퇴근형
name:만경관앞|,만경관앞,164338,47148,47148,4.0,35.870545,128.59024,중구,211486,41084.5,5784.0,354.0,1960.0,17.0,17시,6.1203319502074685,33.8865836791148,117190,0.5541265142846336,퇴근형
name:만촌1동 느지안전마을|,만촌1동 느지안전마을,31477,30688,30688,3.0,35.87227028,128.6480928,수성구,62165,10492.333333333334,1064.0,310.0,246.0,7.0,7시,29.135338345864664,23.1203007518797,789,0.012692029276924314,출근형
name:만촌1동행정복지센터|,만촌1동행정복지센터,81074,32749,32749,2.0,35.86609953,128.6397008,수성구,113823,40537.0,2748.0,679.0,622.0,7.0,7시,24.70887918486172,22.634643377001456,48325,0.4245626982244362,생활형
name:만촌2동행정복지센터|,만촌2동행정복지센터,251444,30591,30591,5.0,35.86016513,128.6471972,수성구,282035,50288.8,10584.0,2261.0,2760.0,18.0,18시,21.362433862433864,26.077097505668934,220853,0.783069477192547,퇴근형
name:만촌3차화성파크드림건너|,만촌3차화성파크드림건너,51173,8861,8861,3.0,35.85357618,128.6521592,수성구,60034,17057.666666666668,1834.0,142.0,604.0,18.0,18시,7.742639040348964,32.93347873500545,42312,0.7048006129859746,퇴근형
name:만촌그린빌라건너|,만촌그린빌라건너,18755,2081,2081,1.0,35.86092333,128.6447733,수성구,20836,18755.0,632.0,175.0,122.0,8.0,8시,27.689873417721518,19.303797468354432,16674,0.8002495680552889,출근형
name:만촌삼정그린코아건너|,만촌삼정그린코아건너,13663,467,467,3.0,35.84671,128.6529,수성구,14130,4554.333333333333,445.0,112.0,80.0,16.0,16시,25.168539325842698,17.97752808988764,13196,0.9338995046001416,출근형
name:만촌삼정그린코아앞2|,만촌삼정그린코아앞2,3402,446,446,1.0,35.848865,128.65191,수성구,3848,3402.0,110.0,20.0,29.0,7.0,7시,18.181818181818183,26.36363636363636,2956,0.7681912681912682,퇴근형
name:만촌삼정그린코아앞|,만촌삼정그린코아앞,151,3659,3659,3.0,35.84693,128.6529033,수성구,3810,50.333333333333336,0.0,0.0,0.0,5.0,5시,,,-3508,0.920734908136483,저이용형
name:만촌역(1번출구)2|,만촌역(1번출구)2,593954,150218,150218,10.0,35.85903582,128.6424704,수성구,744172,59395.4,20694.0,2749.0,5865.0,22.0,22시,13.284043684159661,28.341548274862276,443736,0.5962815048134034,퇴근형
name:만촌역(1번출구)|,만촌역(1번출구),30333,33869,33869,1.0,35.85908,128.6448217,수성구,64202,30333.0,1043.0,181.0,303.0,18.0,18시,17.353787152444873,29.050814956855227,-3536,0.055076165851531106,퇴근형
name:만촌역(2번출구)|,만촌역(2번출구),238209,153905,153905,10.0,35.85870003,128.6423572,수성구,392114,23820.9,8549.0,1057.0,2548.0,22.0,22시,12.364019183530237,29.804655515264944,84304,0.2149986993578398,퇴근형
name:만촌역서한포레스트앞|,만촌역서한포레스트앞,171298,173687,173687,5.0,35.85805418,128.6475228,수성구,344985,34259.6,6640.0,1097.0,1914.0,16.0,16시,16.521084337349397,28.825301204819276,-2389,0.006924938765453571,퇴근형
name:만촌우방1차건너|,만촌우방1차건너,164378,2699,2699,4.0,35.84990667,128.65609,수성구,167077,41094.5,5484.0,1503.0,947.0,8.0,8시,27.40700218818381,17.26841721371262,161679,0.9676915434200997,출근형
name:만촌우방1차앞|,만촌우방1차앞,6745,20418,20418,4.0,35.8502,128.6550667,수성구,27163,1686.25,194.0,49.0,24.0,15.0,15시,25.257731958762886,12.371134020618557,-13673,0.5033685528108088,출근형
name:만촌육교1|,만촌육교1,816744,122334,122334,8.0,35.8580188,128.6446176,수성구,939078,102093.0,29150.0,4191.0,9301.0,18.0,18시,14.377358490566039,31.9073756432247,694410,0.7394593420354859,퇴근형
name:만촌육교2|,만촌육교2,165819,163182,163182,7.0,35.85803667,128.6449717,수성구,329001,23688.428571428572,5983.0,1260.0,1534.0,16.0,16시,21.059669062343307,25.63931138224971,2637,0.008015173206160468,퇴근형
name:만촌자이르네앞|,만촌자이르네앞,4278,382,382,1.0,35.84842,128.6517767,수성구,4660,4278.0,134.0,16.0,49.0,18.0,18시,11.940298507462686,36.56716417910448,3896,0.8360515021459227,퇴근형
name:만촌자전거경기장|,만촌자전거경기장,46,175,175,1.0,35.87461167,128.6564983,수성구,221,46.0,0.0,0.0,0.0,5.0,5시,,,-129,0.583710407239819,저이용형
name:만촌천주교회앞|,만촌천주교회앞,5068,5370,5370,1.0,35.86295167,128.6443433,수성구,10438,5068.0,125.0,63.0,13.0,7.0,7시,50.4,10.4,-302,0.028932745736731175,출근형
